name,fuel,seller_type,transmission,owner,owner_numeric,log_selling_price,log_km_driven,scaled_age
Maruti Swift VDI Optional,0,0,0,0,,13.304686600863562,10.757924157061597,0.10810810810810811
Tata Indica Vista Quadrajet VX,0,0,0,0,,12.206077645517674,11.407576060361786,0.21621621621621623
Mahindra Bolero Power Plus LX,0,0,0,0,,13.399996629152975,11.289794413577894,0.08108108108108109
Mitsubishi Pajero Sport 4X4,0,0,0,0,,14.346139397261565,10.571342565808699,0.13513513513513514
Hyundai Grand i10 CRDi Sportz,0,0,0,0,,13.017005083966255,10.87806606028079,0.13513513513513514
Maruti Swift Dzire VDI,0,0,0,1,,12.948012371209098,11.561725152903833,0.1891891891891892
Toyota Innova 2.5 EV PS 8 STR BSIV,0,1,0,0,,13.122365377402328,11.711300800836243,0.24324324324324326
Tata Tiago 1.2 Revotron XZ,1,0,0,0,,12.765691290604371,9.61587214452889,0.10810810810810811
Mahindra Xylo D2 BSIV,0,0,0,0,,12.54254845357358,11.51293546492023,0.16216216216216217
Renault Duster 85PS Diesel RxL Optional with Nav,0,1,0,1,,12.959846800844963,11.932865306832705,0.1891891891891892
Hyundai i10 Magna,1,1,0,0,,12.59473402514672,11.317482193798286,0.1891891891891892
Maruti Swift VXI Optional,1,0,0,0,,13.199326270390594,9.90353755128617,0.10810810810810811
Maruti Swift Dzire ZDI,0,0,0,0,,13.53314897324916,10.596659732783579,0.08108108108108109
Toyota Innova 2.5 GX 8 STR BSIV,0,1,0,1,,13.384729180332174,11.402898522905057,0.24324324324324326
Toyota Innova 2.5 VX 7 STR,0,0,0,1,,13.217675375388819,12.429220196836383,0.24324324324324326
Toyota Innova 2.5 V Diesel 7-seater,0,0,0,1,,13.217675375388819,12.429220196836383,0.24324324324324326
Ford Figo 1.2P Titanium MT,1,1,0,0,,13.42246945133505,7.933796874815411,0.02702702702702703
Ford Freestyle Titanium Plus Diesel,0,1,0,0,,13.45883704259595,10.471043165047808,0.05405405405405406
Ford Freestyle Titanium Diesel,0,1,0,0,,13.586098651497313,7.95892649305011,0.05405405405405406
Toyota Innova 2.5 VX 7 STR,0,0,0,0,,13.151924121391561,12.206077645517674,0.2702702702702703
Mahindra KUV 100 G80 K4 Plus,1,0,0,0,,13.017005083966255,9.90353755128617,0.05405405405405406
Hyundai Getz 1.1 GVS,1,0,0,2,,11.951186847493476,11.002116507732017,0.32432432432432434
Toyota Etios VXD,0,0,0,1,,12.765691290604371,11.51293546492023,0.24324324324324326
Ford Figo Diesel Titanium,0,1,0,0,,12.429220196836383,11.271656129671937,0.24324324324324326
Hyundai Verna 1.6 SX,0,0,0,3,,13.017005083966255,11.472113887062386,0.24324324324324326
Hyundai Verna 1.6 SX,0,0,0,3,,13.017005083966255,11.472113887062386,0.24324324324324326
Maruti 800 EX BSII,1,0,0,0,,10.925938480238674,10.493743388746434,0.4594594594594595
Hyundai i20 Sportz 1.4 CRDi,0,0,0,0,,12.948012371209098,10.819798284210286,0.16216216216216217
Toyota Etios Liva GD SP,0,0,0,0,,12.660331092405906,11.51293546492023,0.21621621621621623
Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,0,0,0,0,,13.527829818844937,10.596659732783579,0.05405405405405406
Datsun GO T Option,1,0,0,0,,13.017005083966255,9.210440366976517,0.0
Maruti Swift Vdi BSIII,0,0,0,1,,12.07254696717504,11.002116507732017,0.32432432432432434
Hyundai i20 Active SX Petrol,1,0,0,0,,13.384729180332174,9.210440366976517,0.02702702702702703
Maruti Ertiga ZDI Plus,0,0,0,0,,13.864301674514206,9.210440366976517,0.05405405405405406
Hyundai Verna 1.6 SX CRDi (O),0,0,0,1,,12.834683971615659,10.463131911491967,0.24324324324324326
Hyundai Santa Fe 2WD MT,0,0,0,0,,13.910821646859095,11.289794413577894,0.16216216216216217
Mahindra XUV500 W11 BSIV,0,0,0,0,,14.253766134056512,10.239995502805316,0.02702702702702703
Ford Figo Aspire 1.5 TDCi Sports Edition,0,0,0,0,,13.3374763699232,10.463131911491967,0.08108108108108109
Jeep Compass 2.0 Limited 4X4,0,0,0,0,,14.228282903068026,10.373522431293592,0.08108108108108109
Maruti Wagon R LXI,1,0,0,0,,11.813037464800539,10.596659732783579,0.4594594594594595
Hyundai Verna 1.6 SX CRDi (O),0,0,0,1,,12.834683971615659,10.463131911491967,0.24324324324324326
Renault KWID RXL,1,0,0,0,,12.676079399771027,9.210440366976517,0.02702702702702703
Mahindra XUV500 W11 AT BSIV,0,0,1,1,,14.316286451937186,10.12667110305036,0.02702702702702703
Maruti Alto K10 VXI,1,0,0,0,,12.676079399771027,10.819798284210286,0.10810810810810811
Maruti Swift Dzire Zdi BSIV,0,0,0,0,,12.899222326086994,11.767575435251748,0.21621621621621623
Mahindra XUV500 AT W10 FWD,0,0,1,1,,13.710151153416941,11.51293546492023,0.13513513513513514
Maruti Alto 800 LXI,1,0,0,0,,12.644330802262578,10.308985993422082,0.05405405405405406
Tata Nexon 1.2 Revotron XM,1,0,0,1,,13.296318365198623,10.239995502805316,0.05405405405405406
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,0,0,0,0,,13.592368256649284,11.002116507732017,0.08108108108108109
Mahindra Verito 1.6 G6 Executive BSIII,1,0,0,0,,12.765691290604371,11.156264806643742,0.1891891891891892
Tata Indica Vista TDI LX,0,0,0,0,,12.524530013005734,11.608244735642321,0.1891891891891892
Maruti Eeco 5 Seater AC BSIV,1,0,0,0,,12.948012371209098,9.210440366976517,0.02702702702702703
Hyundai Verna CRDi SX ABS,0,0,0,1,,12.429220196836383,11.608244735642321,0.32432432432432434
Maruti Swift Ldi BSIV,0,0,0,1,,12.429220196836383,11.51293546492023,0.35135135135135137
Mahindra Scorpio VLX 2WD BSIII,0,0,0,1,,12.577639650232573,11.695255355062795,0.32432432432432434
Hyundai Xcent 1.2 Kappa AT SX Option,1,0,1,0,,13.171155446333852,11.002116507732017,0.10810810810810811
Mahindra Scorpio LX 2.6 Turbo,0,0,0,2,,12.429220196836383,11.608244735642321,0.32432432432432434
Hyundai Santro Xing XL,1,0,0,0,,11.407576060361786,11.06665398721974,0.35135135135135137
Maruti Celerio VXI,1,0,0,0,,12.971542813248437,9.210440366976517,0.08108108108108109
Maruti Baleno Zeta 1.2,1,0,0,0,,13.353476685668044,10.463131911491967,0.08108108108108109
Tata Tigor 1.2 Revotron XZ Option,1,0,0,0,,13.217675375388819,10.043292972227004,0.05405405405405406
Maruti Swift VDI,0,0,0,1,,13.353476685668044,9.61587214452889,0.02702702702702703
Mahindra TUV 300 Plus P4 BSIV,0,0,0,0,,13.652992804936396,9.90353755128617,0.05405405405405406
Mahindra Bolero SLX 2WD,0,0,0,0,,13.02805489573287,11.407576060361786,0.24324324324324326
Mahindra Bolero SLX 2WD,0,0,0,0,,13.005831808336863,11.407576060361786,0.24324324324324326
Hyundai i20 Sportz 1.4 CRDi,0,0,0,0,,12.821260987319457,11.289794413577894,0.1891891891891892
Hyundai Grand i10 Sportz,1,0,0,0,,13.122365377402328,10.819798284210286,0.10810810810810811
Tata Indica DLS,0,0,0,1,,11.461642696843066,10.819798284210286,0.40540540540540543
Tata Indica Vista TDI LX,0,0,0,1,,11.849404844423074,12.128116509451258,0.21621621621621623
Maruti Swift VXI,1,0,0,0,,13.217675375388819,10.596659732783579,0.02702702702702703
Renault KWID 1.0 RXT Optional,1,0,0,0,,12.611541086966115,10.308985993422082,0.08108108108108109
Tata Indigo CS eLX BS IV,0,0,0,0,,11.918397239722838,11.695255355062795,0.24324324324324326
Maruti Wagon R VXI BS IV,1,0,0,1,,12.345834587905333,13.122365377402328,0.24324324324324326
Mahindra Scorpio Intelli Hybrid S6 Plus,0,0,0,0,,13.68767832281738,10.736418414365376,0.08108108108108109
Toyota Fortuner 3.0 Diesel,0,0,0,0,,13.710151153416941,11.695255355062795,0.24324324324324326
Mahindra Scorpio S2 9 Seater,0,0,0,0,,13.487007879880162,11.289794413577894,0.13513513513513514
Hyundai i20 Magna 1.4 CRDi,0,0,0,1,,13.217675375388819,11.407576060361786,0.10810810810810811
Mahindra Scorpio S2 9 Seater,0,0,0,0,,13.487007879880162,11.407576060361786,0.13513513513513514
Hyundai Santro Xing XL,1,0,0,1,,11.156264806643742,11.289794413577894,0.37837837837837845
Maruti Swift VDI BSIV,0,0,0,0,,13.190023895035274,11.156264806643742,0.10810810810810811
Hyundai Xcent 1.1 CRDi Base,0,0,0,2,,12.676079399771027,11.418625774449598,0.13513513513513514
Hyundai i20 Sportz Option 1.4 CRDi,0,0,0,0,,13.122365377402328,11.407576060361786,0.13513513513513514
Maruti Ertiga VDI,0,0,0,1,,13.171155446333852,11.608244735642321,0.16216216216216217
Renault KWID 1.0 RXT BSIV,1,0,0,0,,12.301387370778713,11.407576060361786,0.02702702702702703
Tata Tiago 1.2 Revotron XT,1,0,0,0,,12.765691290604371,10.819798284210286,0.05405405405405406
Mahindra TUV 300 mHAWK100 T8,0,0,0,0,,13.180634172318978,11.002116507732017,0.10810810810810811
Maruti Alto 800 LXI,1,0,0,0,,12.278397958261774,10.463131911491967,0.1891891891891892
Volkswagen Vento Diesel Highline,0,0,0,0,,12.721888795877375,11.51293546492023,0.21621621621621623
Hyundai Xcent 1.1 CRDi Base,0,0,0,1,,12.676079399771027,11.407576060361786,0.13513513513513514
Ford Figo Diesel LXI,0,0,0,1,,11.813037464800539,11.695255355062795,0.24324324324324326
Maruti A-Star Vxi,1,0,0,1,,12.07254696717504,11.461642696843066,0.2972972972972973
Mahindra Bolero 2011-2019 ZLX,0,0,0,0,,13.592368256649284,10.463131911491967,0.08108108108108109
Tata Indica GLS BS IV,1,0,0,1,,11.264476926102367,10.545367754151743,0.35135135135135137
Honda City i VTEC VX,1,0,0,1,,13.244582780038517,10.933124826700707,0.16216216216216217
Hyundai i20 2015-2017 Sportz 1.4 CRDi,0,0,0,0,,13.26212705890841,10.819798284210286,0.08108108108108109
Hyundai EON Era Plus,1,0,0,1,,12.04355959836804,11.156264806643742,0.16216216216216217
Maruti Alto 800 VXI,1,0,0,0,,12.43320821811392,10.308985993422082,0.16216216216216217
Mahindra XUV500 W10 2WD,0,0,0,0,,13.76421831620775,12.144202560946876,0.13513513513513514
Honda City i VTEC E,1,0,0,0,,13.384729180332174,11.002116507732017,0.16216216216216217
Tata Safari Storme EX,0,0,0,0,,13.217675375388819,11.798111925972618,0.1891891891891892
Toyota Innova 2.5 E Diesel PS 7-Seater,0,0,0,0,,13.384729180332174,11.982935344196433,0.2702702702702703
Mahindra XUV500 W8 4WD,0,0,0,1,,13.592368256649284,11.918397239722838,0.1891891891891892
Maruti Alto 800 VXI,1,0,0,0,,12.43320821811392,10.308985993422082,0.0
Maruti Alto 800 LXI,1,0,0,1,,12.04355959836804,11.002116507732017,0.1891891891891892
Tata Indigo CS LE (TDI) BS-III,0,0,0,0,,12.429220196836383,10.308985993422082,0.1891891891891892
Chevrolet Enjoy Petrol LS 7 Seater,1,0,0,0,,12.650761671914688,11.289794413577894,0.16216216216216217
Maruti Alto 800 LXI,1,0,0,0,,12.429220196836383,9.90353755128617,0.16216216216216217
Hyundai EON Magna Plus,1,0,0,0,,12.206077645517674,11.289794413577894,0.1891891891891892
Mahindra Scorpio S2 7 Seater,0,0,0,0,,13.415034483903348,11.19822841866684,0.10810810810810811
Hyundai EON D Lite Plus,1,0,0,0,,12.506180941677357,10.819798284210286,0.08108108108108109
Mahindra Bolero 2011-2019 SLX,0,0,0,0,,12.793862088206213,12.206077645517674,0.21621621621621623
Maruti Swift VDI,0,0,0,0,,13.353476685668044,10.736418414365376,0.05405405405405406
Maruti 800 EX BSII,1,0,0,0,,10.925938480238674,10.493743388746434,0.4594594594594595
Mahindra Supro LX 8 Str,0,0,0,0,,12.899222326086994,10.819798284210286,0.05405405405405406
Hyundai i20 Sportz 1.4 CRDi,0,0,0,0,,12.948012371209098,10.819798284210286,0.16216216216216217
Maruti Ciaz 1.4 Alpha,1,0,0,0,,13.546324377048325,10.12667110305036,0.05405405405405406
Mahindra Bolero 2011-2019 SLE,0,0,0,0,,13.47302165746721,10.308985993422082,0.02702702702702703
Tata Hexa XT,0,0,0,0,,14.269766465162304,10.308985993422082,0.05405405405405406
Force One SX ABS 7 Seating,0,0,0,0,,13.864301674514206,9.472781556562168,0.05405405405405406
Maruti XL6 Alpha,1,0,0,0,,13.815511557963774,9.61587214452889,0.02702702702702703
Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,0,1,0,0,,13.384729180332174,10.691967639914864,0.08108108108108109
Ford EcoSport 1.5 TDCi Titanium BSIV,0,0,0,0,,13.304686600863562,11.050905878263567,0.13513513513513514
Mahindra TUV 300 T8,0,0,0,0,,13.142166004700508,11.608244735642321,0.10810810810810811
Hyundai Xcent 1.2 Kappa SX Option,1,0,0,0,,13.321215875492413,9.546884034617925,0.08108108108108109
Maruti Alto 800 VXI,1,0,0,0,,12.644330802262578,10.463131911491967,0.08108108108108109
Mahindra Bolero 2011-2019 ZLX BSIII,0,0,0,0,,13.487007879880162,10.463131911491967,0.10810810810810811
Tata Indigo eCS LS TDI BSIII,0,0,0,1,,11.970356641102999,11.608244735642321,0.21621621621621623
Tata Indigo LS,0,0,0,1,,12.07254696717504,11.358619773129229,0.24324324324324326
Maruti Ritz VDi,0,0,0,0,,12.28765724080691,11.695255355062795,0.2702702702702703
Honda Amaze VX i-DTEC,0,0,0,0,,13.091904169919621,10.819798284210286,0.1891891891891892
Toyota Etios Liva GD SP,0,0,0,0,,12.660331092405906,11.51293546492023,0.21621621621621623
Hyundai Xcent 1.1 CRDi SX,0,0,0,0,,13.217675375388819,10.463131911491967,0.10810810810810811
Maruti Swift ZXI,1,0,0,1,,12.54254845357358,11.156264806643742,0.21621621621621623
Ford Classic 1.6 Duratec LXI,1,0,0,0,,12.765691290604371,11.407576060361786,0.1891891891891892
Mahindra XUV500 W10 2WD,0,0,0,1,,13.955273369904273,10.645448706505872,0.08108108108108109
Hyundai Grand i10 Magna,1,0,0,1,,12.948012371209098,10.308985993422082,0.10810810810810811
Maruti Ciaz 1.4 Alpha,1,0,0,0,,13.60479076121576,11.289794413577894,0.08108108108108109
Hyundai i20 1.2 Sportz,1,0,0,2,,12.577639650232573,11.407576060361786,0.24324324324324326
Chevrolet Beat LT,1,0,0,0,,12.100717685412471,11.002116507732017,0.21621621621621623
Maruti Eeco 5 Seater AC BSIV,1,0,0,0,,11.982935344196433,11.995357787034976,0.2702702702702703
Tata Nano XE,1,0,0,2,,11.097425172408931,11.156264806643742,0.08108108108108109
Maruti Wagon R Stingray VXI,1,0,0,1,,12.818554633046093,9.90353755128617,0.13513513513513514
Tata New Safari DICOR 2.2 VX 4x2 BS IV,0,0,0,1,,12.611541086966115,11.289794413577894,0.21621621621621623
Mahindra Bolero PLUS AC,0,0,0,0,,12.765691290604371,11.407576060361786,0.32432432432432434
Hyundai i10 Asta Sunroof AT,1,0,1,1,,12.301387370778713,11.695255355062795,0.32432432432432434
Chevrolet Tavera B3 LT L1 10 Seats BSIII,0,0,0,0,,11.982935344196433,12.301387370778713,0.40540540540540543
Maruti Swift Ldi BSIV,0,0,0,1,,12.30592250537653,11.51293546492023,0.2972972972972973
Tata Zest Revotron 1.2 XT,1,0,0,0,,12.899222326086994,10.463131911491967,0.08108108108108109
Toyota Camry V4 (MT),1,0,0,1,,12.429220196836383,11.695255355062795,0.4324324324324324
Mahindra Bolero DI BSIII,0,0,0,3,,12.873904582205107,11.695255355062795,0.24324324324324326
Maruti Eeco 5 Seater AC BSIV,1,0,0,0,,12.154784614286667,11.608244735642321,0.21621621621621623
Renault KWID RXT,1,0,0,0,,12.611541086966115,11.002116507732017,0.08108108108108109
Hyundai i20 1.4 Asta Dual Tone,0,0,0,0,,13.527829818844937,10.203629181337648,0.08108108108108109
Maruti Swift Dzire VDI,0,0,0,0,,13.384729180332174,10.819798284210286,0.10810810810810811
Honda Amaze i-VTEC Privilege Edition,1,0,0,0,,13.361381852676738,10.596659732783579,0.05405405405405406
Hyundai Verna 1.6 SX,0,0,0,1,,13.161586013632684,11.385103457032141,0.1891891891891892
Mahindra Scorpio S11 4WD BSIV,0,0,0,0,,14.220976332738882,10.819798284210286,0.0
Hyundai Verna 1.6 SX CRDi (O),0,0,0,1,,12.936036208848487,11.289794413577894,0.21621621621621623
Hyundai Elite i20 Diesel Sportz,0,0,0,0,,13.45883704259595,11.002116507732017,0.02702702702702703
Maruti Swift LXI,1,0,0,1,,13.091904169919621,10.165890277802454,0.08108108108108109
Ford Fiesta 1.4 Durasport EXI,1,0,0,1,,11.695255355062795,11.289794413577894,0.35135135135135137
Hyundai EON Era Plus,1,0,0,1,,12.301387370778713,11.002116507732017,0.16216216216216217
Hyundai i10 Magna,1,0,0,1,,12.676079399771027,11.289794413577894,0.16216216216216217
Maruti Swift VDI,0,0,0,1,,12.834683971615659,11.407576060361786,0.24324324324324326
Hyundai Verna 1.6 SX CRDi (O),0,0,0,1,,12.994532278619134,11.289794413577894,0.21621621621621623
Hyundai Grand i10 1.2 Kappa Magna AT,1,0,1,0,,13.217675375388819,9.61587214452889,0.02702702702702703
Maruti Swift ZDI BSIV,0,0,0,1,,13.369225017834633,10.463131911491967,0.08108108108108109
Toyota Etios GD,0,0,0,0,,12.948012371209098,11.695255355062795,0.16216216216216217
Hyundai Grand i10 CRDi Sportz,0,0,0,2,,12.706850963741102,11.050905878263567,0.10810810810810811
Volkswagen Ameo 1.5 TDI Highline Plus,0,0,0,0,,13.592368256649284,10.12667110305036,0.02702702702702703
Maruti Wagon R LXI BS IV,1,0,0,0,,12.388398368982115,11.07443600653965,0.24324324324324326
Mahindra KUV 100 mFALCON D75 K2 Plus,0,0,0,1,,12.793862088206213,11.51293546492023,0.10810810810810811
Hyundai Verna 1.6 CRDi SX,0,0,0,0,,13.527829818844937,10.596659732783579,0.08108108108108109
Hyundai i20 1.2 Magna Executive,1,0,0,1,,13.25339339419516,9.61587214452889,0.08108108108108109
Toyota Etios Liva GD,0,0,0,0,,13.017005083966255,10.12667110305036,0.13513513513513514
Maruti Ritz LXi,1,0,0,2,,12.506180941677357,11.314486721293981,0.10810810810810811
Maruti Ertiga VDI,0,0,0,0,,13.038981768465277,11.373674891823535,0.21621621621621623
Maruti Alto K10 VXI,1,0,0,1,,12.388398368982115,11.289794413577894,0.13513513513513514
Renault Duster 110PS Diesel RxZ,0,0,0,2,,12.676079399771027,11.608244735642321,0.21621621621621623
Tata Manza Aura (ABS) Quadrajet BS IV,0,0,0,1,,11.91170829631447,11.904974309480183,0.24324324324324326
Mahindra Scorpio S11 BSIV,0,0,0,0,,14.220976332738882,10.596659732783579,0.05405405405405406
Hyundai Accent Executive,1,0,0,0,,12.100717685412471,11.156264806643742,0.24324324324324326
Hyundai Santro Xing GLS LPG,2,0,0,1,,12.128116509451258,11.156264806643742,0.21621621621621623
Maruti 800 AC,1,0,0,1,,11.082157933374816,10.596659732783579,0.32432432432432434
Tata Indigo LX,0,0,0,0,,11.775297421715827,11.695255355062795,0.2702702702702703
Ford Fiesta Classic 1.4 Duratorq CLXI,0,0,0,0,,12.706850963741102,11.002116507732017,0.21621621621621623
Tata Manza Aura (ABS) Quadrajet,0,1,0,0,,12.154784614286667,11.407576060361786,0.24324324324324326
Maruti Swift VDI,0,1,0,0,,13.124363376072994,11.127277689932466,0.16216216216216217
Honda Amaze S i-DTEC,0,1,0,0,,13.304686600863562,10.106469212026385,0.08108108108108109
Mahindra XUV500 W8 4WD,0,1,0,1,,13.25339339419516,11.251573687764477,0.21621621621621623
Honda Amaze VX O iDTEC,0,1,0,0,,13.017005083966255,11.350418300109132,0.13513513513513514
Toyota Etios 1.5 V,1,1,0,0,,12.560247968016562,10.725489582719506,0.24324324324324326
Maruti Swift VDI,0,1,0,0,,13.102162710901053,11.112462823634855,0.16216216216216217
Maruti Swift VDI,0,1,0,0,,13.122365377402328,11.251573687764477,0.16216216216216217
Hyundai EON Magna Plus,1,1,0,0,,12.524530013005734,10.757924157061597,0.10810810810810811
Tata Tiago XT,1,1,0,0,,12.994532278619134,10.950824090522445,0.08108108108108109
Hyundai i20 1.4 Asta Option,0,1,0,0,,13.623139877437296,11.177466714598282,0.05405405405405406
Toyota Etios Liva 1.4 GD,0,1,0,0,,12.926350926565435,11.608244735642321,0.21621621621621623
Maruti Swift Dzire VDI,0,1,0,1,,13.060490101343552,11.314486721293981,0.1891891891891892
Maruti Swift VDI,0,1,0,1,,13.005831808336863,11.156264806643742,0.1891891891891892
Maruti Baleno Zeta Diesel,0,1,0,0,,13.530492932718326,10.239995502805316,0.08108108108108109
Skoda Rapid 1.5 TDI Style Plus Black Package,0,1,0,1,,13.384729180332174,11.736077016252437,0.10810810810810811
Maruti Swift VDI,0,1,0,1,,13.017005083966255,11.112462823634855,0.1891891891891892
Honda City 1.5 V MT,1,1,0,2,,12.765691290604371,11.445727410406752,0.24324324324324326
Maruti Swift VVT VXI,1,1,0,0,,13.144126826131089,9.04793908261736,0.21621621621621623
Maruti Baleno Zeta 1.3,0,1,0,0,,13.45883704259595,11.289794413577894,0.10810810810810811
Toyota Innova Crysta 2.8 ZX AT BSIV,0,0,1,0,,14.403297778421795,10.308985993422082,0.10810810810810811
Ford Figo Aspire 1.2 Ti-VCT Trend,1,0,0,0,,13.217675375388819,9.561067663645012,0.05405405405405406
Ford Fiesta 1.4 Duratec EXI Limited Edition,1,0,0,0,,11.863589378812122,11.48247656671073,0.35135135135135137
Tata New Safari DICOR 2.2 VX 4x2,0,0,0,0,,13.493928313146206,11.407576060361786,0.21621621621621623
Hyundai i20 1.2 Asta Option,1,0,0,0,,13.353476685668044,10.308985993422082,0.08108108108108109
Hyundai i20 Sportz 1.2,1,0,0,0,,13.081543466215237,10.819798284210286,0.13513513513513514
Maruti Alto K10 VXI,1,0,0,0,,12.706850963741102,10.308985993422082,0.10810810810810811
Maruti Gypsy King Soft Top MPI BSIV,1,0,0,0,,13.122365377402328,9.90353755128617,0.08108108108108109
Volkswagen Polo Diesel Highline 1.2L,0,0,0,0,,12.611541086966115,11.007103966325696,0.21621621621621623
Tata Zest Quadrajet 1.3 XM,0,0,0,0,,12.899222326086994,10.463131911491967,0.13513513513513514
Tata Safari DICOR 2.2 EX 4x2,0,0,0,0,,12.676079399771027,11.289794413577894,0.24324324324324326
Hyundai i10 Magna 1.1L,1,0,0,1,,12.100717685412471,10.700814552005737,0.32432432432432434
